manual_match,company_type,page_handle,page_name,company_name,company_id,company_status_date,days_from_company_status_to_now,bigrams_intersection,times_prosecutor,times_defendant,times_unknown_appearences,companies_general_info_columns,changed_picture,has_website,has_top_20_website,phone,has_phone,email,has_email,number_of_likes,has_more_than_100_likes,has_more_than_10_likes,has_more_than_1_likes,checkins,were_here_count,talking_about_count,changed_cover,has_location,has_country,has_state,has_country_state,has_country_state_city,has_country_or_state_or_city,is_unclaimed,is_published,is_verified,is_permanently_closed,is_community_page,start_info,has_start_info,has_text,description_length,description_words,about_length,about_words,products_length,products_words,general_info_length,general_info_words,category,category_list,number_of_records,number_of_pages,companies_events_columns,first_event_time,last_event_time,number_of_different_months_with_events,total_events,total_attending,min_attending_per_event,max_attending_per_event,avg_attending_per_event,total_maybe,min_maybe_per_event,max_maybe_per_event,avg_maybe_per_event,total_noreply,min_noreply_per_event,max_noreply_per_event,avg_noreply_per_event,total_interested,min_interested_per_event,max_interested_per_event,avg_interested_per_event,total_declined,min_declined_per_post,max_declined_per_post,avg_declined_per_post,companies_photos,first_photo_time,last_photo_time,number_of_different_photo_uploaders,number_of_photos_self_tagged,number_of_photos_with_tagged_people_without_self,total_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos,min_number_of_people_tagged_in_photos,max_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos_when_more_than_zero,number_of_different_months_for_photos,total_photos,number_of_albums,number_of_normal_albums,number_of_wall_albums,number_of_mobile_albums,number_of_cover_albums,number_of_profile_albums,number_of_app_albums,number_of_null_albums,number_of_photos_in_normal_albums,number_of_photos_in_wall_albums,number_of_photos_in_mobile_albums,number_of_photos_in_cover_albums,number_of_photos_in_profile_albums,number_of_photos_in_app_albums,number_of_photos_in_null_albums,number_of_photos_1qr_before_status,number_of_photos_2qr_before_status,number_of_photos_3qr_before_status,number_of_photos_4qr_before_status,number_of_photos_6months_before_status,number_of_photos_12months_before_status,companies_posts_columns,companies_posts_calculation_date,days_from_last_post_to_now,days_from_last_post_to_company_status,first_post_time,last_post_time,number_of_different_months_with_posts,total_posts,total_user_changed_post_time,total_posts_with_photos,total_posts_with_photos_more_than_5_comments,total_posts_with_photos_less_than_5_comments,total_posts_with_photos_more_than_5_likes,total_posts_with_photos_less_than_5_likes,total_posts_with_link,total_posts_with_link_more_than_5_comments,total_posts_with_link_less_than_5_comments,total_posts_with_link_more_than_5_likes,total_posts_with_link_less_than_5_likes,total_user_posts,total_user_posts_more_than_5_comments,total_user_posts_less_than_5_comments,total_user_posts_more_than_5_likes,total_user_posts_less_than_5_likes,total_comments_to_user_posts,min_comments_per_user_posts,max_comments_per_user_posts,avg_comments_per_user_posts,total_likes_to_user_posts,min_likes_per_user_posts,max_likes_per_user_posts,avg_likes_per_user_posts,total_other_users_posts,total_other_users_posts_more_than_5_comments,total_other_users_posts_less_than_5_comments,total_other_users_posts_more_than_5_likes,total_other_users_posts_less_than_5_likes,total_comments_to_other_users_posts,min_comments_per_other_users_post,max_comments_per_other_users_post,avg_comments_per_other_users_post,total_likes_to_other_users_posts,min_likes_per_other_users_post,max_likes_per_other_users_post,avg_likes_per_other_users_post,companies_posts_comments_new_columns,first_time_of_post_with_comment,last_time_of_post_with_comment,number_of_different_months_with_comments,total_posts_with_comments,distinct_commentators,distinct_commentators_1qr_months_before_status,distinct_commentators_2qr_months_before_status,distinct_commentators_3qr_months_before_status,distinct_commentators_4qr_months_before_status,distinct_commentators_6months_before_status,distinct_commentators_12months_before_status,distinct_commentators_6months_after_status,companies_posts_reactions_columns,first_post_with_reaction_time,last_post_with_reaction_time,number_of_different_months_with_reactions,total_posts_with_reactions,distinct_interacting_users,distinct_interacting_users_1qr_before_status,distinct_interacting_users_2qr_before_status,distinct_interacting_users_3qr_before_status,distinct_interacting_users_4qr_before_status,distinct_interacting_users_6months_before_status,distinct_interacting_users_12months_before_status,distinct_interacting_users_6months_after_status
,closed,1065435630150306,"לוגו-אין מוצרים למיתוג. מוצרי פרסום, מוצרי קד""מ, מוצרי קידום מכירות","פרסום לוגו בע""מ",511221004,2016-06-26,0,58,0,0,0,companies_general_info_columns,1,1,1,03-6123848,1,,0,286,1,1,1,0,0,6,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,132,20,120,15,,,Company,"Promotional Item Services,Business Supply Service",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-02-18,2016-06-22,1,0,0,0,0,0,0,,17,772,11,8,1,0,1,1,0,0,462,306,0,2,2,0,0,51,60,77,45,111,239,companies_posts_columns,2016-06-26,12,12,2015-02-19,2016-06-14,17,216,124,216,0,216,7,209,216,0,216,7,209,216,0,216,7,209,6,0,3,0.02777777778,326,0,12,1.509259259,216,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2015-02-25,2016-01-21,3,3,3,0,1,0,1,1,2,2,companies_posts_reactions_columns,2015-02-19,2016-06-14,181,216,22,7,20,0,0,22,22,0
,closed,1.37772E+15,על האש בסוכה של מש' אלוש,"מ.ש. אלוש בע""מ",512257189,2016-06-26,0,18,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,11,11,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Event,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,closed,1403721713191999,אנה כץ אמנות באיפור,קליין-כץ,512934142,2016-06-26,0,18,0,0,0,companies_general_info_columns,1,0,0,524448794,1,,0,289,1,1,1,0,0,5,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,356,55,135,21,,,,,Professional Services,Makeup Artist,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2013-10-15,2016-04-01,1,0,37,37,0.2803030303,0,1,1,17,132,8,4,1,1,1,1,0,0,38,31,53,4,6,0,0,2,25,8,22,28,59,companies_posts_columns,2016-06-26,86,86,2013-10-15,2016-04-01,17,92,32,89,5,84,47,42,90,5,85,47,43,92,5,87,48,44,112,0,53,1.217391304,626,0,42,6.804347826,92,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2013-10-15,2016-04-01,13,21,81,1,6,56,3,7,64,75,companies_posts_reactions_columns,2013-10-15,2016-04-01,86,92,188,22,65,19,32,73,105,136
,liquidated,1517818671866523,לוטוס ספרים,"לוטוס ספרים בע""מ",511440679,2001-12-21,5301,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,rasham,100127416751617,בורגוס בורגר בר תל אביב,"בורגוס יגאל אלון 2006 בע""מ ",513884353,2016-06-26,0,12,0,0,1,companies_general_info_columns,1,0,0,35638822,1,,0,2,0,0,1,42,42,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,"Burger Restaurant,Family Style Restaurant",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,rasham,101528406651452,Adva PR - אדוה תקשורת,"אלנבי תקשורת בע""מ",512343856,2016-06-26,0,12,0,0,0,companies_general_info_columns,1,0,0,528444628,1,,0,237,1,1,1,0,0,1,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2012-04-30,2013-07-02,1,0,3,3,0.125,0,1,1,9,24,4,1,1,0,1,1,0,0,3,15,0,3,3,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,735,735,2012-04-30,2014-06-22,18,80,3,67,0,67,2,65,73,0,73,2,71,78,0,78,2,76,4,0,3,0.05,49,0,5,0.6125,78,0,2,0,2,1,0,1,0.0125,1,0,1,0.0125,companies_posts_comments_columns,2012-05-03,2012-10-22,2,3,3,0,0,0,0,0,0,3,companies_posts_reactions_columns,2012-04-30,2014-06-22,65,80,28,0,0,0,0,0,0,28
,closed,103214736506853,גן יבנה - בונים עתיד,"עתיד גן יבנה בע""מ",510109465,2016-06-26,0,15,0,0,0,companies_general_info_columns,1,0,0,,0,,0,537,1,1,1,0,0,19,1,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,2012-10-01,1,1,1547,273,190,98,,,,,Community,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2012-10-18,2013-03-20,1,0,0,0,0,0,0,,5,10,4,1,1,0,1,1,0,0,1,6,0,1,2,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,18,18,2012-10-18,2016-06-08,19,103,42,51,2,49,16,35,51,2,49,16,35,48,12,36,43,5,372,0,93,3.611650485,885,0,84,8.59223301,48,0,55,2,53,15,0,4,0.145631068,69,0,12,0.6699029126,companies_posts_comments_columns,2012-10-18,2013-04-24,7,42,119,0,0,0,0,0,0,119,companies_posts_reactions_columns,2012-10-18,2016-06-08,96,103,418,0,0,0,0,0,0,418
,rasham,107189502742907,"רימיפארם מוצרים רפואיים בע""מ","רימיפארם מוצרים רפואיים בע""מ",513279620,2016-06-26,0,0,0,0,0,companies_general_info_columns,1,0,0,03-6483635,1,,0,1812,1,1,1,0,0,8,1,1,0,0,0,0,1,FALSE,,FALSE,FALSE,,2002-01-01,1,1,287,44,44,4,,,,,Health/Medical/Pharmaceuticals,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2012-02-12,2016-05-18,1,0,0,0,0,0,0,,36,105,4,1,1,0,1,1,0,0,1,92,0,1,11,0,0,1,0,2,2,2,5,companies_posts_columns,2016-06-26,39,39,2012-02-12,2016-05-18,40,135,34,123,6,117,68,55,128,6,122,71,57,135,6,129,75,60,130,0,30,0.962962963,8913,0,200,66.02222222,135,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2012-02-29,2015-11-23,16,22,71,0,0,1,0,0,1,71,companies_posts_reactions_columns,2012-02-12,2016-05-18,124,135,13397,1,0,1735,247,969,1939,12800
2,closed,132659133472198,נעלי דאלאס,"נעלי דאלאס (1987) בע""מ",511259509,2016-06-26,0,0,0,0,0,companies_general_info_columns,0,0,0,04-8624150,1,,0,4,0,0,1,2,2,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,closed,135072633234614,"יורופרינט,מושב בצרה","יורופרינט (1984) בע""מ",511014896,2016-06-26,0,10,0,0,0,companies_general_info_columns,0,0,0,,0,,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,forceliquidated,188862144483244,מחלבנה,"מחלבנה בע""מ",511678773,2011-12-22,1648,0,0,10,7,companies_general_info_columns,0,0,0,,0,,0,3,0,0,1,1,1,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,liquidated,248407935508430,וורקהוליק,"וורקהוליק בע""מ",512992009,2006-02-21,3778,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,forceliquidated,173952559318655,"רכב מורנו בע""מ MORENO-CAR","רכב מורנו בע""מ",513527978,2015-07-06,356,15,13,17,15,companies_general_info_columns,1,0,0,03-6832702 /057-7746485,1,,0,206,1,1,1,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,591,87,128,20,,,,,Transportation,Transportation,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-03-22,2013-01-02,1,66,63,299,3.02020202,0,7,4.53030303,5,99,24,22,0,0,1,1,0,0,86,0,0,1,12,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,1271,915,2011-03-22,2013-01-02,8,80,8,70,0,70,3,67,78,0,78,3,75,78,0,78,3,75,11,0,3,0.1375,70,0,10,0.875,78,0,2,0,2,0,0,0,0,1,0,1,0.0125,companies_posts_comments_columns,2011-03-22,2011-04-17,2,8,4,0,0,0,0,0,0,4,companies_posts_reactions_columns,2011-03-22,2013-01-02,64,80,29,0,0,0,0,0,0,29
,liquidated,293799610734954,ריפוי אפטות ופצעים בפה באמצעות חלב עיזים. . .,"חגי חלב בע""מ",511157976,2014-09-22,643,40,0,0,0,companies_general_info_columns,1,0,0,542201094,1,,0,39,0,1,1,0,0,1,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,0,,,,,,,,,Health/Medical/Pharmacy,Medical & Health,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2012-09-22,2014-04-12,1,0,0,0,0,0,0,,4,9,4,0,1,1,1,1,0,0,0,4,3,1,1,0,0,0,1,3,0,4,4,companies_posts_columns,2016-06-26,757,114,2012-09-22,2014-05-31,7,14,5,10,0,10,0,10,10,0,10,0,10,7,0,7,0,7,3,0,2,0.2142857143,17,0,4,1.214285714,7,0,7,0,7,3,0,1,0.2142857143,11,0,3,0.7857142857,companies_posts_comments_columns,2012-09-22,2014-04-12,4,5,5,0,1,0,1,1,2,4,companies_posts_reactions_columns,2012-09-22,2014-05-31,11,14,7,0,2,2,1,3,3,7
,forceliquidated,295350930492099,"מרפאות אלישע אסתטיקס, הסניף החדש!!","מרפאות אלישע אסתטיקס בע""מ",514522994,2011-10-07,1724,14,0,6,3,companies_general_info_columns,0,0,0,,0,,0,1,0,0,0,5,5,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,forceliquidated,464023276978681,אלפא פלטינום קרנות נאמנות,"אלפא פלטינום קרנות נאמנות בע""מ",514785401,2013-12-10,929,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2012-12-30,2012-12-30,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,liquidated,466735090195398,מובילי הראל,"מובילי הגעתון בע""מ",511395691,2012-05-25,1493,5,0,0,0,companies_general_info_columns,1,0,0,532121226,1,,0,78,0,1,1,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,914,144,,,,,,,Local Business,Mover,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-03-18,2016-05-05,1,0,0,0,0,0,0,,3,61,5,1,1,1,1,1,0,0,46,1,6,3,5,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,52,-1441,2016-03-18,2016-05-05,3,12,0,11,0,11,0,11,11,0,11,0,11,11,0,11,0,11,0,0,0,0,13,0,3,1.083333333,11,0,1,0,1,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2016-03-18,2016-05-05,8,12,9,0,0,0,0,0,0,0
,liquidated,916795981671182,המתוקים של אנט,"המתוקים של אנט בע""מ",511981896,2011-03-15,1930,0,0,0,0,companies_general_info_columns,1,0,0,,0,,0,34,0,1,1,0,0,0,1,0,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,0,,,,,,,,,Community,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2014-10-23,2015-08-17,1,0,0,0,0,0,0,,4,24,4,0,1,1,1,1,0,0,0,15,7,1,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,314,-1616,2014-10-23,2015-08-17,4,15,3,14,0,14,6,8,14,0,14,6,8,13,0,13,6,7,5,0,2,0.3333333333,55,0,10,3.666666667,13,0,2,1,1,0,0,0,0,10,0,8,0.6666666667,companies_posts_comments_columns,2014-10-23,2014-10-24,1,3,3,0,0,0,0,0,0,0,companies_posts_reactions_columns,2014-10-23,2015-08-17,12,15,23,0,0,0,0,0,0,0
,forceliquidated,1.49528E+15,טכנאי טלויזיה - טלטיב רינו,"טלטיב בע""מ",510486814,2006-01-24,3806,19,0,0,0,companies_general_info_columns,1,1,1,08-8551414,1,,0,6,0,0,1,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,149,21,,,,,Business Services,Business Services,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-09-09,2015-11-07,1,0,0,0,0,0,0,,3,3,3,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,135,-3671,2015-09-09,2016-02-12,4,9,2,6,0,6,0,6,8,0,8,0,8,8,0,8,0,8,0,0,0,0,0,0,0,0,8,0,1,0,1,1,0,1,0.1111111111,0,0,0,0,companies_posts_comments_columns,2016-02-12,2016-02-12,1,1,1,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-09-09,2016-02-12,7,9,0,0,0,0,0,0,0,0
,rasham,103791669989652,ארגון נהגי יבנה וגדרות. שמואל קזולה-לוגיסטיקה,"קזולה שמואל לוגיסטיקה בע""מ",515376416,2016-06-26,0,26,0,0,0,companies_general_info_columns,0,0,0,08-8563777,1,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,1980,334,101,17,,,,,Local Business,"Transportation Service,Storage Service",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-11-22,2015-11-22,1,0,0,0,0,0,0,,1,2,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,closed,120574071426410,ווי סיט און ברזליםםם,"סיט-בר (1993) בע""מ",511880395,2016-06-26,0,15,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,4,4,0,0,1,1,0,0,0,1,TRUE,,FALSE,FALSE,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,forceliquidated,139836939410182,דרייב למזרח - קבוצת יש תיירות,"***יש תיירות בע""מ",513913160,2012-02-09,1599,18,0,10,0,companies_general_info_columns,1,0,0,03-6206203,1,,0,21,0,1,1,0,0,0,0,1,0,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,363,63,140,26,,,,,Local Business,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-01-19,2011-01-19,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,1889,290,2011-01-19,2011-04-25,2,5,1,3,0,3,0,3,3,0,3,0,3,4,0,4,0,4,1,0,1,0.2,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2011-01-19,2011-01-19,1,1,1,0,0,0,0,0,0,1,companies_posts_reactions_columns,2011-01-19,2011-04-25,4,5,0,0,0,0,0,0,0,0
,rasham,1.054E+15,ויאאם חסן בניין ושיפוצים. בע״מ,"ויאאם חסן בניין ושיפוצים בע""מ",514758994,2016-06-26,0,6,0,0,0,companies_general_info_columns,1,0,0,,0,,0,179,1,1,1,0,0,0,1,1,0,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,,,14,2,,,,,Company,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-05-10,2016-05-04,1,0,0,0,0,0,0,,6,172,4,0,1,1,1,1,0,0,0,1,167,1,3,0,0,18,5,36,2,23,65,companies_posts_columns,2016-06-26,49,49,2015-05-10,2016-05-08,6,31,15,31,0,31,21,10,31,0,31,21,10,31,0,31,21,10,14,0,2,0.4516129032,163,1,10,5.258064516,31,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2015-05-10,2016-05-04,6,12,8,5,1,1,1,5,7,5,companies_posts_reactions_columns,2015-05-10,2016-05-08,23,31,42,15,11,17,5,21,33,31
,rasham,1059157530822752,"נזר ביטחון ש.ת בע""מ","נזר ביטחון ש.ת בע""מ",515277747,2016-06-26,0,0,0,0,0,companies_general_info_columns,1,1,1,050-3004480,1,,0,28,0,1,1,0,0,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,735,112,97,15,,,,,Company,Company,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-04-05,2016-05-06,1,0,0,0,0,0,0,,2,3,3,0,1,0,1,1,0,0,0,1,0,1,1,0,0,3,0,0,0,3,3,companies_posts_columns,2016-06-26,51,51,2016-04-05,2016-05-06,2,4,0,4,0,4,2,2,4,0,4,2,2,4,0,4,2,2,0,0,0,0,17,3,5,4.25,4,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2016-04-05,2016-05-06,4,4,9,9,0,0,0,9,9,0
,rasham,100817036765030,"הפתעה מערכות בע""מ","הפתעה מערכות בע""מ",513895003,2016-06-26,0,0,0,1,0,companies_general_info_columns,1,0,0,"04-9924139, גבי- 050-5272080, אלעד- 050-6347828",1,,0,137,1,1,1,1,1,0,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,1984-01-01,1,1,107,16,118,20,,,1,2,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2013-01-18,2016-04-21,1,0,0,0,0,0,0,,8,12,4,0,1,1,1,1,0,0,0,3,5,1,3,0,0,1,0,4,1,1,6,companies_posts_columns,2016-06-26,66,66,2013-01-22,2016-04-21,9,10,4,7,1,6,7,0,7,1,6,7,0,7,1,6,7,0,11,0,10,1.1,113,0,41,11.3,7,0,3,0,3,2,0,1,0.2,5,0,4,0.5,companies_posts_comments_columns,2013-06-07,2015-11-12,4,4,12,0,0,11,0,0,11,12,companies_posts_reactions_columns,2013-01-22,2016-04-21,10,10,54,15,0,42,5,15,48,50
,rasham,100859313303558,צבי הרצוג - עורך דין נזיקין,"צבי הרצוג, עורך דין",514311224,2016-06-26,0,8,0,0,0,companies_general_info_columns,1,1,1,073-7299-453,1,,0,450,1,1,1,0,0,1,1,1,0,0,0,0,0,FALSE,,FALSE,FALSE,,,0,1,,,38,8,,,,,Local Business,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2010-07-27,2016-03-23,1,0,0,0,0,0,0,,3,4,2,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,1,0,2,1,3,companies_posts_columns,2016-06-26,74,74,2010-07-27,2016-04-13,6,8,1,6,0,6,2,4,8,0,8,3,5,8,0,8,3,5,0,0,0,0,56,0,32,7,8,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2010-07-27,2016-04-13,8,8,41,1,5,0,32,6,36,37
,rasham,108150209254959,מרובע ברשת - פרסום ושיווק אינטרנטי,"מרובע ברשת בע""מ",514194828,2016-06-26,0,22,0,0,0,companies_general_info_columns,1,1,1,1700-55-20-70,1,,0,1089,1,1,1,0,0,9,1,1,1,0,0,0,1,FALSE,,FALSE,FALSE,,,0,1,1357,203,85,17,,,,,Media/News/Publishing,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2010-11-30,2016-06-17,1,0,1,1,0.01351351351,0,1,1,26,74,6,2,1,1,1,1,0,0,2,55,1,6,10,0,0,15,5,8,7,20,35,companies_posts_columns,2016-06-26,12,12,2010-12-17,2016-06-14,27,107,23,98,1,97,22,76,102,1,101,22,80,107,1,106,25,82,31,0,14,0.2897196262,1047,0,200,9.785046729,107,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2013-03-25,2016-04-17,9,10,19,1,4,3,9,5,15,15,companies_posts_reactions_columns,2010-12-17,2016-06-14,106,107,1316,29,601,20,486,611,1070,758
