manual_match,company_type,page_handle,page_name,company_name,company_id,company_status_date,days_from_company_status_to_now,bigrams_intersection,times_prosecutor,times_defendant,times_unknown_appearences,companies_general_info_columns,changed_picture,has_website,has_top_20_website,phone,has_phone,email,has_email,number_of_likes,has_more_than_100_likes,has_more_than_10_likes,has_more_than_1_likes,checkins,were_here_count,talking_about_count,changed_cover,has_location,has_country,has_state,has_country_state,has_country_state_city,has_country_or_state_or_city,is_unclaimed,is_published,is_verified,is_permanently_closed,is_community_page,start_info,has_start_info,has_text,description_length,description_words,about_length,about_words,products_length,products_words,general_info_length,general_info_words,category,category_list,number_of_records,number_of_pages,companies_events_columns,first_event_time,last_event_time,number_of_different_months_with_events,total_events,total_attending,min_attending_per_event,max_attending_per_event,avg_attending_per_event,total_maybe,min_maybe_per_event,max_maybe_per_event,avg_maybe_per_event,total_noreply,min_noreply_per_event,max_noreply_per_event,avg_noreply_per_event,total_interested,min_interested_per_event,max_interested_per_event,avg_interested_per_event,total_declined,min_declined_per_post,max_declined_per_post,avg_declined_per_post,companies_photos,first_photo_time,last_photo_time,number_of_different_photo_uploaders,number_of_photos_self_tagged,number_of_photos_with_tagged_people_without_self,total_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos,min_number_of_people_tagged_in_photos,max_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos_when_more_than_zero,number_of_different_months_for_photos,total_photos,number_of_albums,number_of_normal_albums,number_of_wall_albums,number_of_mobile_albums,number_of_cover_albums,number_of_profile_albums,number_of_app_albums,number_of_null_albums,number_of_photos_in_normal_albums,number_of_photos_in_wall_albums,number_of_photos_in_mobile_albums,number_of_photos_in_cover_albums,number_of_photos_in_profile_albums,number_of_photos_in_app_albums,number_of_photos_in_null_albums,number_of_photos_1qr_before_status,number_of_photos_2qr_before_status,number_of_photos_3qr_before_status,number_of_photos_4qr_before_status,number_of_photos_6months_before_status,number_of_photos_12months_before_status,companies_posts_columns,companies_posts_calculation_date,days_from_last_post_to_now,days_from_last_post_to_company_status,first_post_time,last_post_time,number_of_different_months_with_posts,total_posts,total_user_changed_post_time,total_posts_with_photos,total_posts_with_photos_more_than_5_comments,total_posts_with_photos_less_than_5_comments,total_posts_with_photos_more_than_5_likes,total_posts_with_photos_less_than_5_likes,total_posts_with_link,total_posts_with_link_more_than_5_comments,total_posts_with_link_less_than_5_comments,total_posts_with_link_more_than_5_likes,total_posts_with_link_less_than_5_likes,total_user_posts,total_user_posts_more_than_5_comments,total_user_posts_less_than_5_comments,total_user_posts_more_than_5_likes,total_user_posts_less_than_5_likes,total_comments_to_user_posts,min_comments_per_user_posts,max_comments_per_user_posts,avg_comments_per_user_posts,total_likes_to_user_posts,min_likes_per_user_posts,max_likes_per_user_posts,avg_likes_per_user_posts,total_other_users_posts,total_other_users_posts_more_than_5_comments,total_other_users_posts_less_than_5_comments,total_other_users_posts_more_than_5_likes,total_other_users_posts_less_than_5_likes,total_comments_to_other_users_posts,min_comments_per_other_users_post,max_comments_per_other_users_post,avg_comments_per_other_users_post,total_likes_to_other_users_posts,min_likes_per_other_users_post,max_likes_per_other_users_post,avg_likes_per_other_users_post,companies_posts_comments_new_columns,first_time_of_post_with_comment,last_time_of_post_with_comment,number_of_different_months_with_comments,total_posts_with_comments,distinct_commentators,distinct_commentators_1qr_months_before_status,distinct_commentators_2qr_months_before_status,distinct_commentators_3qr_months_before_status,distinct_commentators_4qr_months_before_status,distinct_commentators_6months_before_status,distinct_commentators_12months_before_status,distinct_commentators_6months_after_status,companies_posts_reactions_columns,first_post_with_reaction_time,last_post_with_reaction_time,number_of_different_months_with_reactions,total_posts_with_reactions,distinct_interacting_users,distinct_interacting_users_1qr_before_status,distinct_interacting_users_2qr_before_status,distinct_interacting_users_3qr_before_status,distinct_interacting_users_4qr_before_status,distinct_interacting_users_6months_before_status,distinct_interacting_users_12months_before_status,distinct_interacting_users_6months_after_status
,rasham,1090120551003377,"קו מגמה בע""מ","קו מגמה בע""מ",513707208,2016-06-26,0,0,3,1,0,companies_general_info_columns,1,0,0,054-8060200,TRUE,,0,11,0,1,1,0,0,0,0,1,1,0,0,0,1,no,,no,no,,,0,1,,,143,22,,,,,Professional Services,Business Consultant,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-06-13,2015-06-13,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,379,379,2015-06-13,2015-06-13,1,2,2,1,0,1,0,1,1,0,1,0,1,2,0,2,1,1,2,1,1,1,7,2,5,3.5,2,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2015-06-13,2015-06-13,1,2,2,0,0,0,0,0,0,2,companies_posts_reactions_columns,2015-06-13,2015-06-13,1,2,5,0,0,0,0,0,0,5
,rasham,1.09838E+15,"קטיף חרושת מתכת בע""מ","קטיף חרושת מתכת בע""מ",511229171,2016-06-26,0,0,0,40,9,companies_general_info_columns,1,0,0,08-6700700,TRUE,,0,15,0,1,1,0,0,0,1,1,1,0,0,0,1,no,,no,no,,,0,1,,,110,13,,,,,Industrials,Industrials,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-07-16,2015-07-16,1,0,0,0,0,0,0,,1,2,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,companies_posts_columns,2016-06-26,346,346,2015-07-16,2015-07-16,1,2,0,2,0,2,0,2,2,0,2,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-07-16,2015-07-16,1,2,0,0,0,0,0,0,0,0
,rasham,108831532565343,אלסיני שיש ואבן - elsini,"אלסיני שיש ואבן (2004) בע""מ",513549816,2016-06-26,0,7,0,0,0,companies_general_info_columns,1,1,1,050-3377555,TRUE,,0,257,1,1,1,0,0,16,1,0,0,0,0,0,0,no,,no,no,,,0,1,54,11,40,6,8,2,,,Company,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-11-13,2016-06-15,1,0,1,1,0.03448275862,0,1,1,6,29,6,3,1,0,1,1,0,0,15,12,0,1,1,0,0,3,0,6,0,3,9,companies_posts_columns,2016-06-26,20,20,2011-11-14,2016-06-06,9,16,4,14,0,14,2,12,14,0,14,2,12,14,0,14,2,12,5,0,2,0.3125,41,0,12,2.5625,14,0,2,0,2,1,0,1,0.0625,1,0,1,0.0625,companies_posts_comments_columns,2011-11-14,2015-04-27,3,4,3,0,0,0,0,0,0,3,companies_posts_reactions_columns,2011-11-14,2016-06-06,14,16,25,12,5,2,1,16,16,14
,forceliquidated,900261856718290,ארז אהרון הכל למשרד All2Office,"ארז המעיין בע""מ",512845215,2010-07-15,2173,24,0,0,0,companies_general_info_columns,1,0,0,552239696,TRUE,,0,11,0,1,1,0,0,0,1,1,1,0,0,0,1,no,,no,no,,,0,1,,,144,25,,,,,Local Business,Office Supplies,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-12-12,2016-05-06,1,0,0,0,0,0,0,,3,19,3,0,1,0,1,1,0,0,0,16,0,1,2,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,51,-2122,2015-12-12,2016-05-06,3,17,1,17,0,17,1,16,17,0,17,1,16,17,0,17,1,16,2,0,2,0.1176470588,11,0,5,0.6470588235,17,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2016-01-16,2016-01-16,1,1,2,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-12-12,2016-05-06,6,17,8,0,0,0,0,0,0,0
,rasham,1067524166603877,תכלת עיצובים-תכנון ועיצוב פנים,"תכלת תכנון בע""מ",515180412,2016-06-26,0,19,0,0,0,companies_general_info_columns,1,0,0,506408668,TRUE,,0,108,1,1,1,0,0,20,1,1,1,0,0,0,1,no,,no,no,,,0,1,634,110,122,13,,,,,Arts/Entertainment/Nightlife,Interior Designer,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-02-22,2016-06-09,1,0,0,0,0,0,0,,4,110,7,3,1,1,1,1,0,0,85,7,16,1,1,0,0,109,1,0,0,110,110,companies_posts_columns,2016-06-26,17,17,2016-02-22,2016-06-09,4,14,1,9,0,9,5,4,9,0,9,5,4,11,0,11,5,6,0,0,0,0,40,0,10,2.857142857,11,0,3,0,3,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2016-02-22,2016-06-09,12,14,25,23,6,0,0,25,25,0
,rasham,1090163357662861,"עמל הסעות ותיור בע""מ","עמל הסעות ותיור בע""מ",514392653,2016-06-26,0,0,0,1,0,companies_general_info_columns,1,0,0,,FALSE,,0,1422,1,1,1,0,0,49,1,0,0,0,0,0,0,no,,no,no,,,0,0,,,,,,,,,Travel/Leisure,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-11-22,2016-06-11,1,0,5,26,0.619047619,0,8,5.2,6,42,4,0,1,1,1,1,0,0,0,22,15,2,3,0,0,6,12,24,0,26,42,companies_posts_columns,2016-06-26,15,15,2015-11-22,2016-06-11,6,11,4,10,2,8,9,1,10,2,8,9,1,11,2,9,10,1,17,0,7,1.545454545,202,0,58,18.36363636,11,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2016-01-03,2016-05-20,3,4,14,7,9,0,0,14,14,0,companies_posts_reactions_columns,2015-11-22,2016-06-11,10,11,122,56,39,69,0,116,122,23
2,forceliquidated,744063068973358,שביט הפקות,"שביט הפקות בע""מ",514566017,2014-09-02,663,0,0,9,1,companies_general_info_columns,1,0,0,,FALSE,,0,63,0,1,1,0,0,1,1,0,0,0,0,0,0,no,,no,no,,2006-01-01,1,1,367,57,,,,,,,Professional Services,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2014-06-30,2014-06-30,1,0,0,0,0,0,0,,1,9,3,0,1,0,1,1,0,0,0,5,0,2,2,0,0,9,0,0,0,9,9,companies_posts_columns,2016-06-26,726,63,2014-06-30,2014-07-01,2,6,2,5,0,5,0,5,5,0,5,0,5,5,0,5,0,5,1,0,1,0.1666666667,7,0,2,1.166666667,5,0,1,0,1,0,0,0,0,1,0,1,0.1666666667,companies_posts_comments_columns,2014-06-30,2014-06-30,1,1,1,1,0,0,0,1,1,0,companies_posts_reactions_columns,2014-06-30,2014-07-01,4,6,2,2,0,0,0,2,2,0
,forceliquidated,461014477344022,"אדירים בטחון ואחזקה ולילי פילרגו בע""מ","אדירים בטחון בע""מ",511178048,2001-08-09,5435,20,0,5,0,companies_general_info_columns,1,1,1,"03-9617587,03-9617803",TRUE,,0,136,1,1,1,0,0,11,1,1,0,0,0,0,1,no,,no,no,,,0,1,,,76,12,,,,,Company,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2013-12-29,2016-06-19,1,0,0,0,0,0,0,,14,48,6,2,1,1,1,1,0,0,12,15,17,1,3,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,18,-5417,2013-12-29,2016-06-08,28,191,43,45,1,44,9,36,46,1,45,9,37,188,2,186,19,169,21,0,8,0.109947644,489,0,9,2.560209424,188,0,3,0,3,1,0,1,0.005235602094,3,0,2,0.01570680628,companies_posts_comments_columns,2015-01-21,2016-05-08,7,9,9,0,0,0,0,0,0,0,companies_posts_reactions_columns,2013-12-29,2016-06-08,156,191,65,0,0,0,0,0,0,0
,forceliquidated,582029021877315,לייזרלינק אלבומים,"לייזרלינק בע""מ",513438739,2010-01-08,2361,8,0,4,0,companies_general_info_columns,1,1,1,89426058,TRUE,,0,657,1,1,1,2,2,5,1,1,1,0,0,0,1,no,,no,no,,,0,1,141,16,39,5,,,,,Professional Services,Photographic Services & Equipment,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2013-12-27,2016-03-07,1,0,0,0,0,0,0,,13,119,4,1,1,0,1,1,0,0,20,94,0,4,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,97,-2264,2013-12-27,2016-03-21,14,29,10,0,0,0,0,0,27,0,27,15,12,29,0,29,15,14,7,0,2,0.2413793103,142,0,12,4.896551724,29,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2013-12-27,2016-03-21,24,29,0,0,0,0,0,0,0,0
,forceliquidated,695639870513182,Quilts For Israel's Wounded Warriors שמיכות ללוחמים הפצועים של ישראל,"שמיכות ישראל בע""מ",510461841,1982-04-06,12500,56,0,0,0,companies_general_info_columns,1,0,0,,FALSE,,0,204,1,1,1,0,0,1,1,0,0,0,0,0,0,no,,no,no,,,0,1,,,153,25,,,,,Community,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2014-09-12,2015-07-14,1,0,0,0,0,0,0,,5,56,4,1,1,0,1,1,0,0,1,51,0,1,3,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,143,-12357,2014-09-12,2016-02-04,7,49,32,45,3,42,43,2,45,3,42,43,2,43,3,40,42,1,63,0,5,1.285714286,756,0,43,15.42857143,43,0,6,1,5,5,0,4,0.1020408163,20,0,16,0.4081632653,companies_posts_comments_columns,2014-09-12,2015-07-14,5,29,45,0,0,0,0,0,0,0,companies_posts_reactions_columns,2014-09-12,2016-02-04,31,49,226,0,0,0,0,0,0,0
2,forceliquidated,280651461961309,פנאי ירוק עיצוב גינות - Pny.co.il,"פנאי ירוק בע""מ",514641885,2013-07-24,1068,22,0,7,5,companies_general_info_columns,1,0,0,1-700-700-629,TRUE,,0,1119,1,1,1,0,0,0,0,1,0,0,0,0,0,no,,no,no,,,0,1,,,66,10,,,,,Company,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-09-12,2012-03-02,1,0,0,0,0,0,0,,6,77,8,6,1,0,0,1,0,0,53,13,0,0,11,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,893,-175,2011-10-06,2014-01-15,13,44,9,30,0,30,1,29,31,0,31,2,29,38,0,38,2,36,4,0,1,0.09090909091,38,0,5,0.8636363636,38,0,6,0,6,0,0,0,0,1,0,1,0.02272727273,companies_posts_comments_columns,2011-10-10,2012-03-02,3,4,3,0,0,0,0,0,0,3,companies_posts_reactions_columns,2011-10-06,2014-01-15,29,44,17,0,0,0,1,0,1,17
,rasham,1023069197713376,דיקני גרופ- תעשיות אלומיניום לבניין,"דיקני גרופ בע""מ",515382240,2016-06-26,0,24,0,0,0,companies_general_info_columns,1,1,1,053-3364028,TRUE,,0,38,0,1,1,0,0,0,1,1,1,0,0,0,1,no,,no,no,,,0,1,420,67,27,3,50,8,,,Engineering/Construction,Home Window Service,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-12-19,2016-02-03,1,0,0,0,0,0,0,,2,11,3,0,1,0,1,1,0,0,0,7,0,3,1,0,0,0,7,4,0,7,11,companies_posts_columns,2016-06-26,84,84,2015-12-19,2016-04-03,4,11,4,10,0,10,0,10,10,0,10,0,10,11,0,11,0,11,0,0,0,0,10,0,1,0.9090909091,11,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-12-19,2016-04-03,7,11,2,0,2,1,0,2,2,1
,forceliquidated,281810041924876,אליגד מוצרי אלומיניום | חלונות בלגיים | דלתות אלומניום | מורשה קליל,קליל מוצרי אלומיניום בעמ,510530157,2012-09-03,1392,49,0,2,4,companies_general_info_columns,1,1,1,97289445734,TRUE,,0,175,1,1,1,0,0,1,1,1,0,0,0,0,0,no,,no,no,,1993-01-01,1,1,301,45,5,1,,,,,Home Improvement,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2012-09-20,2016-01-05,1,0,13,18,0.09183673469,0,3,1.384615385,22,196,19,15,1,1,1,1,0,0,111,65,15,1,4,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,67,-1325,2012-09-20,2016-04-20,30,111,19,75,1,74,33,42,81,1,80,33,48,108,1,107,41,67,28,0,5,0.2522522523,500,0,30,4.504504505,108,0,3,0,3,0,0,0,0,3,0,2,0.02702702703,companies_posts_comments_columns,2012-09-23,2015-09-03,15,18,17,0,0,0,0,0,0,0,companies_posts_reactions_columns,2012-09-20,2016-04-20,94,111,94,0,0,0,0,0,0,0
,forceliquidated,245151722188648,"א.אור בטחון בע""מ","א.א.א. אור בטחון בע""מ",513766949,2008-08-27,2860,5,0,2,0,companies_general_info_columns,1,1,1,89318289,TRUE,,0,132,1,1,1,0,0,9,1,1,0,0,0,0,1,no,,no,no,,2005-06-06,1,1,1796,265,,,,,,,Company,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-09-04,2016-06-22,1,0,0,0,0,0,0,,12,53,4,0,1,1,1,1,0,0,0,46,2,2,3,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,13,-2847,2011-09-04,2016-06-13,19,122,10,73,0,73,3,70,75,0,75,3,72,122,0,122,3,119,17,0,4,0.1393442623,115,0,16,0.9426229508,122,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2015-03-26,2016-05-05,7,9,13,0,0,0,0,0,0,0,companies_posts_reactions_columns,2011-09-04,2016-06-13,116,122,49,0,0,0,0,0,0,0
,forceliquidated,716839138433199,איתן פריד ציור ואומנות,"יהושוע פריד בע""מ",1057,1968-10-12,17424,19,0,0,0,companies_general_info_columns,1,1,1,052-3341334,TRUE,,0,256,1,1,1,2,2,2,1,1,1,0,0,0,1,no,,no,no,,1953-10-10,1,0,,,,,,,,,Arts/Entertainment/Nightlife,Arts & Entertainment,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-03-04,2015-03-04,1,0,0,0,0,0,0,,1,12,3,1,0,0,1,1,0,0,5,0,0,3,4,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,125,-17299,2015-03-04,2016-02-22,2,18,14,0,0,0,0,0,8,2,6,8,0,8,2,6,8,0,42,0,10,2.333333333,355,0,67,19.72222222,8,0,10,0,10,7,0,1,0.3888888889,9,0,2,0.5,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-03-04,2016-02-22,6,18,0,0,0,0,0,0,0,0
,forceliquidated,209916562356772,רהיטים-טים,"טים רהיטים בע""מ",512439704,2010-11-11,2054,7,0,0,0,companies_general_info_columns,0,1,1,,FALSE,,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,no,,no,no,,2010-01-01,1,1,22,4,,,,,,,Community,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,1927,-127,2011-03-18,2011-03-18,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2011-03-18,2011-03-18,1,1,0,0,0,0,0,0,0,0
,rasham,1064794116915478,לובירמנדה,"לוביר בע""מ",515232874,2016-06-26,0,4,0,0,0,companies_general_info_columns,0,0,0,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,,no,no,,,0,0,,,,,,,,,Personal Blog,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,rasham,103394336483548,"ק.ב מרקט בע""מ","ק.ב. מרקט בע""מ",511746240,2016-06-26,0,1,0,0,0,companies_general_info_columns,1,0,0,35289947,TRUE,,0,89,0,1,1,0,0,0,0,1,1,0,0,0,1,no,,no,no,,1982-04-01,1,1,88,16,16,3,,,,,Food/Grocery,Food & Grocery,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2012-09-16,2016-01-04,1,0,2,3,0.1764705882,0,2,1.5,12,17,3,0,1,1,0,1,0,0,0,8,7,0,2,0,0,0,1,0,0,1,1,companies_posts_columns,2016-06-26,46,46,1982-04-01,2016-05-11,16,25,3,18,0,18,3,15,18,0,18,3,15,23,0,23,4,19,3,0,2,0.12,59,0,11,2.36,23,0,2,0,2,1,0,1,0.04,3,0,3,0.12,companies_posts_comments_columns,2012-09-16,2015-02-05,2,3,3,0,0,0,0,0,0,3,companies_posts_reactions_columns,1982-04-01,2016-05-11,22,25,25,1,0,0,0,1,1,25
,rasham,107840149552330,"מטרוטק בע""מ","מטרוטק בע""מ",511457350,2016-06-26,0,0,0,0,0,companies_general_info_columns,1,1,1,03-5587055,TRUE,,0,2,0,0,1,0,0,0,1,1,1,0,0,0,1,no,,no,no,,,0,1,,,86,9,,,,,Shopping/Retail,Shopping & Retail,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-06-02,2015-10-21,1,0,0,0,0,0,0,,2,4,2,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,3,0,0,3,companies_posts_columns,2016-06-26,150,150,2015-06-02,2016-01-28,4,7,0,7,0,7,0,7,7,0,7,0,7,7,0,7,0,7,0,0,0,0,1,0,1,0.1428571429,7,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-06-02,2016-01-28,6,7,1,0,0,1,0,0,1,1
,rasham,108934322496521,Amit Solar עמית סולאר - מערכות אנרגיה סולאריות,"עמית אנרגיה בע""מ",511494221,2016-06-26,0,33,0,0,0,companies_general_info_columns,1,1,1,548060108,TRUE,,0,138,1,1,1,0,0,32,1,1,0,0,0,0,0,no,,no,no,,,0,1,1019,165,116,29,,,,,Community,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2012-03-07,2016-06-05,1,2,5,13,0.07878787879,0,5,1.857142857,12,165,6,2,1,1,1,1,0,0,33,14,105,2,11,0,0,5,15,17,0,20,37,companies_posts_columns,2016-06-26,21,21,2010-08-24,2016-06-05,14,74,12,67,0,67,13,54,70,0,70,13,57,70,0,70,13,57,8,0,1,0.1081081081,172,0,13,2.324324324,70,1,3,1,3,6,0,6,0.08108108108,11,0,8,0.1486486486,companies_posts_comments_columns,2014-03-30,2016-03-20,4,7,4,0,1,4,0,1,4,4,companies_posts_reactions_columns,2010-08-24,2016-06-05,50,74,58,18,13,37,0,24,52,45
,forceliquidated,180075432048259,הום מארט - ריהוט מהיצרן לצרכן,"הום מארט בע""מ",512289190,1998-07-16,6555,19,0,0,0,companies_general_info_columns,1,1,1,08-9438969 |,TRUE,,0,38,0,1,1,0,0,1,0,1,0,0,0,0,0,no,,no,no,,,0,1,286,42,53,8,103,17,,,Small Business,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-06-16,2016-01-07,1,0,0,0,0,0,0,,21,41,3,0,1,1,0,1,0,0,0,32,7,0,2,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,160,-6395,2011-08-23,2016-01-18,26,110,2,91,0,91,0,91,102,0,102,0,102,110,0,110,0,110,2,0,1,0.01818181818,57,0,3,0.5181818182,110,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2011-10-19,2012-02-18,2,2,2,0,0,0,0,0,0,0,companies_posts_reactions_columns,2011-08-23,2016-01-18,98,110,8,0,0,0,0,0,0,0
,rasham,1015274355209195,"אופק א.ס. טכנולוגיות מתקדמות בע""מ","ס.א.ס טכנולוגיות מתקדמות בע""מ",514957364,2016-06-26,0,6,0,0,0,companies_general_info_columns,1,1,1,050-499-7891,TRUE,,0,39,0,1,1,0,0,1,1,1,1,0,0,0,1,no,,no,no,,,0,1,261,37,119,19,53,5,,,Company,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-01-28,2016-04-18,1,0,0,0,0,0,0,,4,19,3,0,1,0,1,1,0,0,0,17,0,1,1,0,0,2,17,0,0,19,19,companies_posts_columns,2016-06-26,69,69,2016-01-28,2016-04-18,4,24,2,23,0,23,11,12,23,0,23,11,12,24,0,24,12,12,0,0,0,0,128,2,10,5.333333333,24,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2016-01-28,2016-04-18,21,24,15,8,15,0,0,15,15,0
,rasham,1034895756604532,לב העץ,"לב העץ בע""מ",512560145,2016-06-26,0,0,3,0,3,companies_general_info_columns,1,1,1,546765455,TRUE,,0,163,1,1,1,0,0,70,1,1,1,0,0,0,1,no,,no,no,,,0,1,,,115,21,,,,,Local Business,"Art Gallery,Home Decor,Carpenter",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-04-02,2016-06-11,1,0,0,0,0,0,0,,3,32,4,0,1,1,1,1,0,0,0,17,13,1,1,0,0,32,0,0,0,32,32,companies_posts_columns,2016-06-26,15,15,2016-04-02,2016-06-11,3,22,10,19,0,19,18,1,19,0,19,18,1,19,0,19,18,1,9,0,2,0.4090909091,321,0,44,14.59090909,19,0,3,0,3,2,0,1,0.09090909091,5,0,3,0.2272727273,companies_posts_comments_columns,2016-04-02,2016-05-19,2,6,4,4,0,0,0,4,4,0,companies_posts_reactions_columns,2016-04-02,2016-06-11,16,22,82,82,0,0,0,82,82,0
,rasham,101680249926190,דרייבר - פורטל הרכב והנהגים של ישראל,"דרייבר ישראל בע""מ",514327576,2016-06-26,0,22,0,0,0,companies_general_info_columns,1,0,0,                                                                           מוקד      24     ש  09-7449797,TRUE,,0,23,0,1,1,0,0,0,0,1,0,0,0,0,0,no,,no,no,,,0,1,427,70,41,11,195,37,167,28,Organization,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-05-31,2011-05-31,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,473,473,2011-05-31,2015-03-11,4,4,0,2,0,2,0,2,2,0,2,0,2,2,0,2,0,2,0,0,0,0,1,0,1,0.25,2,0,2,0,2,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2011-05-31,2015-03-11,4,4,1,0,0,0,0,0,0,1
